time,x0,x1,x2,x3,xstar0,xstar1,xstar2,xstar3,xdot0,xdot1,xdot2,xdot3,dx0,dx1,dx2,dx3,u0,u1,u2,ustar0,ustar1,ustar2,du0,du1,du2,z0,z1,z2,solve_time,command_v0,command_v1,gurobiSolveTime_
0.15600,0.55241,-0.32470,0.01235,4.78039,0.50384,-0.29233,-0.46365,4.71239,0.06549,0.24754,1.02159,2.00000,0.04862,-0.03228,0.47600,0.06800,22.94226,-6.88268,2.00000,21.17194,-0.00000,0.00000,1.77032,-6.88268,2.00000,0.00000,0.00000,1.00000,0.03788,0.20046,0.06442,0.03683,
0.15800,0.55254,-0.32420,0.01446,4.78439,0.50389,-0.29223,-0.46365,4.71239,0.06636,0.24986,1.05477,2.00000,0.04871,-0.03187,0.47811,0.07200,22.94226,-6.88268,2.00000,21.17194,-0.00000,0.00000,1.77032,-6.88268,2.00000,0.00000,0.00000,1.00000,0.03788,0.20076,0.06501,0.03683,
0.16000,0.55268,-0.32370,0.01664,4.78839,0.50394,-0.29213,-0.46365,4.71239,0.06719,0.25219,1.08802,2.00000,0.04879,-0.03147,0.48029,0.07600,22.94226,-6.88268,2.00000,21.17194,-0.00000,0.00000,1.77032,-6.88268,2.00000,0.00000,0.00000,1.00000,0.03788,0.20106,0.06561,0.03683,
0.16200,0.55281,-0.32319,0.01888,4.79239,0.50398,-0.29203,-0.46365,4.71239,0.06800,0.25454,1.12135,2.00000,0.04888,-0.03106,0.48253,0.08000,22.94226,-6.88268,2.00000,21.17194,-0.00000,0.00000,1.77032,-6.88268,2.00000,0.00000,0.00000,1.00000,0.03788,0.20136,0.06624,0.03683,
0.16400,0.55295,-0.32267,0.02119,4.79639,0.50403,-0.29193,-0.46365,4.71239,0.06877,0.25692,1.15479,2.00000,0.04897,-0.03064,0.48484,0.08400,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.20166,0.06688,0.05175,
0.16600,0.55309,-0.32216,0.02354,4.80039,0.50408,-0.29183,-0.46365,4.71239,0.06885,0.25690,1.17505,2.00000,0.04905,-0.03023,0.48719,0.08800,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19132,0.05414,0.05175,
0.16800,0.55323,-0.32165,0.02593,4.80439,0.50413,-0.29174,-0.46365,4.71239,0.06891,0.25690,1.19536,2.00000,0.04914,-0.02981,0.48958,0.09200,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19158,0.05474,0.05175,
0.17000,0.55336,-0.32113,0.02836,4.80839,0.50418,-0.29164,-0.46365,4.71239,0.06895,0.25691,1.21570,2.00000,0.04923,-0.02940,0.49201,0.09600,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19184,0.05536,0.05175,
0.17200,0.55350,-0.32062,0.03083,4.81239,0.50423,-0.29154,-0.46365,4.71239,0.06897,0.25694,1.23608,2.00000,0.04932,-0.02898,0.49448,0.10000,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19210,0.05598,0.05175,
0.17400,0.55364,-0.32010,0.03335,4.81639,0.50428,-0.29144,-0.46365,4.71239,0.06897,0.25699,1.25651,2.00000,0.04941,-0.02857,0.49700,0.10400,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19236,0.05662,0.05175,
0.17600,0.55378,-0.31959,0.03590,4.82039,0.50433,-0.29134,-0.46365,4.71239,0.06894,0.25706,1.27699,2.00000,0.04950,-0.02815,0.49955,0.10800,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19262,0.05727,0.05175,
0.17800,0.55392,-0.31908,0.03850,4.82439,0.50438,-0.29124,-0.46365,4.71239,0.06890,0.25714,1.29751,2.00000,0.04959,-0.02773,0.50214,0.11200,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19288,0.05794,0.05175,
0.18000,0.55405,-0.31856,0.04113,4.82839,0.50443,-0.29115,-0.46365,4.71239,0.06884,0.25724,1.31809,2.00000,0.04968,-0.02732,0.50478,0.11600,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19314,0.05861,0.05175,
0.18200,0.55419,-0.31805,0.04381,4.83239,0.50448,-0.29105,-0.46365,4.71239,0.06877,0.25736,1.33872,2.00000,0.04976,-0.02690,0.50746,0.12000,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19341,0.05930,0.05175,
0.18400,0.55433,-0.31753,0.04653,4.83639,0.50453,-0.29095,-0.46365,4.71239,0.06867,0.25750,1.35942,2.00000,0.04985,-0.02648,0.51018,0.12400,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19367,0.06000,0.05175,
0.18600,0.55447,-0.31702,0.04929,4.84039,0.50457,-0.29085,-0.46365,4.71239,0.06856,0.25765,1.38017,2.00000,0.04994,-0.02607,0.51294,0.12800,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19394,0.06071,0.05175,
0.18800,0.55460,-0.31650,0.05209,4.84439,0.50462,-0.29075,-0.46365,4.71239,0.06843,0.25782,1.40099,2.00000,0.05003,-0.02565,0.51574,0.13200,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19420,0.06144,0.05175,
0.19000,0.55474,-0.31598,0.05494,4.84839,0.50467,-0.29065,-0.46365,4.71239,0.06828,0.25801,1.42187,2.00000,0.05011,-0.02523,0.51858,0.13600,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19447,0.06218,0.05175,
0.19200,0.55487,-0.31547,0.05782,4.85239,0.50472,-0.29055,-0.46365,4.71239,0.06812,0.25821,1.44282,2.00000,0.05020,-0.02481,0.52147,0.14000,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19473,0.06293,0.05175,
0.19400,0.55501,-0.31495,0.06075,4.85639,0.50477,-0.29046,-0.46365,4.71239,0.06794,0.25843,1.46385,2.00000,0.05029,-0.02440,0.52440,0.14400,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19500,0.06370,0.05175,
0.19600,0.55515,-0.31443,0.06372,4.86039,0.50482,-0.29036,-0.46365,4.71239,0.06774,0.25867,1.48495,2.00000,0.05037,-0.02398,0.52737,0.14800,18.13956,-5.44187,2.00000,21.17194,-0.00000,0.00000,-3.03238,-5.44187,2.00000,0.00000,-0.00000,1.00000,0.05298,0.19526,0.06448,0.05175,
0.19800,0.55528,-0.31392,0.06673,4.86439,0.50487,-0.29026,-0.46365,4.71239,0.06753,0.25892,1.50613,2.00000,0.05046,-0.02356,0.53038,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,0.19553,0.06527,0.03286,
0.20000,0.55540,-0.31339,0.06962,4.86439,0.50492,-0.29016,-0.46365,4.71239,0.06119,0.26065,1.44510,0.00000,0.05053,-0.02314,0.53327,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03322,0.05281,0.03286,
0.20200,0.55551,-0.31287,0.07239,4.86439,0.50497,-0.29006,-0.46365,4.71239,0.05504,0.26226,1.38547,0.00000,0.05059,-0.02271,0.53604,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03336,0.05271,0.03286,
0.20400,0.55561,-0.31234,0.07505,4.86439,0.50502,-0.28996,-0.46365,4.71239,0.04906,0.26379,1.32723,0.00000,0.05064,-0.02228,0.53869,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03350,0.05263,0.03286,
0.20600,0.55570,-0.31181,0.07759,4.86439,0.50507,-0.28987,-0.46365,4.71239,0.04326,0.26522,1.27038,0.00000,0.05068,-0.02185,0.54123,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03364,0.05254,0.03286,
0.20800,0.55577,-0.31128,0.08002,4.86439,0.50512,-0.28977,-0.46365,4.71239,0.03763,0.26657,1.21491,0.00000,0.05071,-0.02141,0.54366,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03376,0.05246,0.03286,
0.21000,0.55584,-0.31074,0.08234,4.86439,0.50517,-0.28967,-0.46365,4.71239,0.03217,0.26785,1.16080,0.00000,0.05072,-0.02098,0.54599,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03388,0.05238,0.03286,
0.21200,0.55589,-0.31021,0.08455,4.86439,0.50521,-0.28957,-0.46365,4.71239,0.02687,0.26907,1.10803,0.00000,0.05073,-0.02054,0.54820,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03400,0.05230,0.03286,
0.21400,0.55594,-0.30966,0.08667,4.86439,0.50526,-0.28947,-0.46365,4.71239,0.02174,0.27022,1.05660,0.00000,0.05072,-0.02009,0.55032,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03411,0.05223,0.03286,
0.21600,0.55597,-0.30912,0.08868,4.86439,0.50531,-0.28937,-0.46365,4.71239,0.01676,0.27133,1.00647,0.00000,0.05071,-0.01965,0.55233,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03422,0.05216,0.03286,
0.21800,0.55599,-0.30858,0.09060,4.86439,0.50536,-0.28928,-0.46365,4.71239,0.01194,0.27238,0.95762,0.00000,0.05068,-0.01920,0.55424,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03432,0.05210,0.03286,
0.22000,0.55601,-0.30803,0.09242,4.86439,0.50541,-0.28918,-0.46365,4.71239,0.00727,0.27340,0.91004,0.00000,0.05065,-0.01875,0.55606,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03441,0.05204,0.03286,
0.22200,0.55601,-0.30748,0.09414,4.86439,0.50546,-0.28908,-0.46365,4.71239,0.00274,0.27438,0.86369,0.00000,0.05060,-0.01830,0.55779,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03450,0.05198,0.03286,
0.22400,0.55601,-0.30693,0.09578,4.86439,0.50551,-0.28898,-0.46365,4.71239,-0.00165,0.27533,0.81855,0.00000,0.05055,-0.01785,0.55943,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03459,0.05192,0.03286,
0.22600,0.55600,-0.30638,0.09733,4.86439,0.50556,-0.28888,-0.46365,4.71239,-0.00590,0.27625,0.77460,0.00000,0.05049,-0.01740,0.56098,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03467,0.05187,0.03286,
0.22800,0.55598,-0.30582,0.09879,4.86439,0.50561,-0.28878,-0.46365,4.71239,-0.01002,0.27716,0.73179,0.00000,0.05042,-0.01694,0.56244,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03474,0.05182,0.03286,
0.23000,0.55595,-0.30527,0.10017,4.86439,0.50566,-0.28869,-0.46365,4.71239,-0.01401,0.27804,0.69012,0.00000,0.05034,-0.01648,0.56382,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03481,0.05177,0.03286,
0.23200,0.55591,-0.30471,0.10147,4.86439,0.50571,-0.28859,-0.46365,4.71239,-0.01787,0.27891,0.64954,0.00000,0.05026,-0.01602,0.56512,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03488,0.05172,0.03286,
0.23400,0.55587,-0.30415,0.10269,4.86439,0.50576,-0.28849,-0.46365,4.71239,-0.02162,0.27977,0.61003,0.00000,0.05016,-0.01556,0.56634,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03494,0.05168,0.03286,
0.23600,0.55582,-0.30359,0.10384,4.86439,0.50580,-0.28839,-0.46365,4.71239,-0.02525,0.28062,0.57156,0.00000,0.05006,-0.01510,0.56748,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03500,0.05164,0.03286,
0.23800,0.55576,-0.30303,0.10490,4.86439,0.50585,-0.28829,-0.46365,4.71239,-0.02878,0.28146,0.53410,0.00000,0.04996,-0.01464,0.56855,0.15200,21.85407,6.55622,0.00000,21.17194,-0.00000,0.00000,0.68213,6.55622,0.00000,1.00000,0.00000,0.00000,0.03385,-0.03506,0.05160,0.03286,
0.24000,0.55570,-0.30246,0.10590,4.86439,0.50590,-0.28819,-0.46365,4.71239,-0.03219,0.28230,0.49763,0.00000,0.04984,-0.01417,0.56955,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03511,0.05157,0.04026,
0.24200,0.55563,-0.30190,0.10683,4.86439,0.50595,-0.28810,-0.46365,4.71239,-0.03521,0.28245,0.46361,0.00000,0.04972,-0.01370,0.57047,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03287,0.04818,0.04026,
0.24400,0.55555,-0.30133,0.10769,4.86439,0.50600,-0.28800,-0.46365,4.71239,-0.03814,0.28261,0.43046,0.00000,0.04960,-0.01324,0.57133,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03291,0.04815,0.04026,
0.24600,0.55547,-0.30077,0.10848,4.86439,0.50605,-0.28790,-0.46365,4.71239,-0.04098,0.28277,0.39814,0.00000,0.04947,-0.01277,0.57213,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03295,0.04813,0.04026,
0.24800,0.55538,-0.30020,0.10922,4.86439,0.50610,-0.28780,-0.46365,4.71239,-0.04374,0.28293,0.36664,0.00000,0.04933,-0.01230,0.57286,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03299,0.04810,0.04026,
0.25000,0.55529,-0.29963,0.10989,4.86439,0.50615,-0.28770,-0.46365,4.71239,-0.04640,0.28309,0.33593,0.00000,0.04919,-0.01183,0.57354,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03302,0.04808,0.04026,
0.25200,0.55519,-0.29907,0.11050,4.86439,0.50620,-0.28760,-0.46365,4.71239,-0.04899,0.28327,0.30600,0.00000,0.04904,-0.01137,0.57415,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03305,0.04806,0.04026,
0.25400,0.55509,-0.29850,0.11105,4.86439,0.50625,-0.28750,-0.46365,4.71239,-0.05150,0.28345,0.27683,0.00000,0.04889,-0.01090,0.57470,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03307,0.04804,0.04026,
0.25600,0.55498,-0.29793,0.11155,4.86439,0.50630,-0.28741,-0.46365,4.71239,-0.05393,0.28363,0.24839,0.00000,0.04873,-0.01043,0.57520,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03310,0.04803,0.04026,
0.25800,0.55487,-0.29737,0.11199,4.86439,0.50635,-0.28731,-0.46365,4.71239,-0.05628,0.28383,0.22066,0.00000,0.04857,-0.00996,0.57564,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03312,0.04801,0.04026,
0.26000,0.55475,-0.29680,0.11238,4.86439,0.50640,-0.28721,-0.46365,4.71239,-0.05856,0.28404,0.19363,0.00000,0.04840,-0.00949,0.57603,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03314,0.04800,0.04026,
0.26200,0.55463,-0.29623,0.11271,4.86439,0.50644,-0.28711,-0.46365,4.71239,-0.06078,0.28426,0.16727,0.00000,0.04823,-0.00902,0.57636,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03315,0.04799,0.04026,
0.26400,0.55450,-0.29566,0.11300,4.86439,0.50649,-0.28701,-0.46365,4.71239,-0.06293,0.28449,0.14157,0.00000,0.04806,-0.00855,0.57665,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03317,0.04798,0.04026,
0.26600,0.55437,-0.29509,0.11323,4.86439,0.50654,-0.28691,-0.46365,4.71239,-0.06501,0.28473,0.11651,0.00000,0.04788,-0.00808,0.57688,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03318,0.04797,0.04026,
0.26800,0.55424,-0.29452,0.11341,4.86439,0.50659,-0.28682,-0.46365,4.71239,-0.06703,0.28498,0.09207,0.00000,0.04770,-0.00761,0.57706,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03319,0.04797,0.04026,
0.27000,0.55410,-0.29395,0.11355,4.86439,0.50664,-0.28672,-0.46365,4.71239,-0.06898,0.28525,0.06823,0.00000,0.04751,-0.00713,0.57720,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03319,0.04796,0.04026,
0.27200,0.55396,-0.29338,0.11364,4.86439,0.50669,-0.28662,-0.46365,4.71239,-0.07088,0.28553,0.04497,0.00000,0.04732,-0.00666,0.57729,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03320,0.04796,0.04026,
0.27400,0.55381,-0.29281,0.11369,4.86439,0.50674,-0.28652,-0.46365,4.71239,-0.07273,0.28582,0.02228,0.00000,0.04712,-0.00619,0.57733,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03320,0.04796,0.04026,
0.27600,0.55366,-0.29224,0.11369,4.86439,0.50679,-0.28642,-0.46365,4.71239,-0.07451,0.28612,0.00014,0.00000,0.04693,-0.00571,0.57733,0.15200,20.43285,6.12986,0.00000,21.17194,-0.00000,0.00000,-0.73909,6.12986,0.00000,1.00000,-0.00000,-0.00000,0.04135,-0.03320,0.04796,0.04026,
0.27800,0.55351,-0.29166,0.11364,4.86439,0.50684,-0.28632,-0.46365,4.71239,-0.07625,0.28644,-0.02146,0.00000,0.04672,-0.00524,0.57729,0.15200,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.03320,0.04796,0.03568,
0.28000,0.55336,-0.29109,0.11356,4.86039,0.50689,-0.28623,-0.46365,4.71239,-0.07759,0.28599,-0.04081,-2.00000,0.04652,-0.00477,0.57721,0.14800,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18317,0.02670,0.03568,
0.28200,0.55320,-0.29052,0.11344,4.85639,0.50694,-0.28613,-0.46365,4.71239,-0.07889,0.28555,-0.06025,-2.00000,0.04631,-0.00429,0.57709,0.14400,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18329,0.02671,0.03568,
0.28400,0.55304,-0.28995,0.11328,4.85239,0.50699,-0.28603,-0.46365,4.71239,-0.08015,0.28512,-0.07977,-2.00000,0.04610,-0.00382,0.57693,0.14000,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18340,0.02673,0.03568,
0.28600,0.55288,-0.28938,0.11308,4.84839,0.50703,-0.28593,-0.46365,4.71239,-0.08136,0.28471,-0.09938,-2.00000,0.04589,-0.00335,0.57673,0.13600,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18352,0.02676,0.03568,
0.28800,0.55271,-0.28881,0.11284,4.84439,0.50708,-0.28583,-0.46365,4.71239,-0.08253,0.28430,-0.11906,-2.00000,0.04568,-0.00288,0.57649,0.13200,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18365,0.02680,0.03568,
0.29000,0.55254,-0.28824,0.11257,4.84039,0.50713,-0.28573,-0.46365,4.71239,-0.08366,0.28391,-0.13882,-2.00000,0.04546,-0.00241,0.57621,0.12800,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18378,0.02685,0.03568,
0.29200,0.55237,-0.28768,0.11225,4.83639,0.50718,-0.28564,-0.46365,4.71239,-0.08474,0.28354,-0.15866,-2.00000,0.04524,-0.00194,0.57590,0.12400,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18391,0.02690,0.03568,
0.29400,0.55220,-0.28711,0.11189,4.83239,0.50723,-0.28554,-0.46365,4.71239,-0.08579,0.28318,-0.17856,-2.00000,0.04502,-0.00147,0.57554,0.12000,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18405,0.02697,0.03568,
0.29600,0.55203,-0.28654,0.11150,4.82839,0.50728,-0.28544,-0.46365,4.71239,-0.08680,0.28283,-0.19854,-2.00000,0.04480,-0.00101,0.57514,0.11600,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18419,0.02704,0.03568,
0.29800,0.55185,-0.28598,0.11106,4.82439,0.50733,-0.28534,-0.46365,4.71239,-0.08778,0.28249,-0.21858,-2.00000,0.04457,-0.00054,0.57471,0.11200,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18433,0.02713,0.03568,
0.30000,0.55168,-0.28542,0.11058,4.82039,0.50738,-0.28524,-0.46365,4.71239,-0.08872,0.28217,-0.23869,-2.00000,0.04435,-0.00007,0.57423,0.10800,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18448,0.02722,0.03568,
0.30200,0.55150,-0.28485,0.11006,4.81639,0.50743,-0.28514,-0.46365,4.71239,-0.08962,0.28186,-0.25887,-2.00000,0.04412,0.00039,0.57371,0.10400,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18463,0.02732,0.03568,
0.30400,0.55132,-0.28429,0.10950,4.81239,0.50748,-0.28505,-0.46365,4.71239,-0.09049,0.28156,-0.27911,-2.00000,0.04389,0.00086,0.57315,0.10000,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18479,0.02744,0.03568,
0.30600,0.55113,-0.28373,0.10891,4.80839,0.50753,-0.28495,-0.46365,4.71239,-0.09132,0.28128,-0.29940,-2.00000,0.04366,0.00132,0.57255,0.09600,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18495,0.02756,0.03568,
0.30800,0.55095,-0.28316,0.10827,4.80439,0.50758,-0.28485,-0.46365,4.71239,-0.09213,0.28101,-0.31976,-2.00000,0.04342,0.00178,0.57191,0.09200,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18511,0.02769,0.03568,
0.31000,0.55076,-0.28260,0.10759,4.80039,0.50762,-0.28475,-0.46365,4.71239,-0.09290,0.28076,-0.34018,-2.00000,0.04319,0.00225,0.57123,0.08800,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18528,0.02783,0.03568,
0.31200,0.55058,-0.28204,0.10686,4.79639,0.50767,-0.28465,-0.46365,4.71239,-0.09364,0.28052,-0.36065,-2.00000,0.04295,0.00271,0.57051,0.08400,18.79315,5.63794,-2.00000,21.17194,-0.00000,0.00000,-2.37880,5.63794,-2.00000,0.00000,1.00000,-0.00000,0.03748,-0.18545,0.02798,0.03568,
